"test_statistic","label","A"
0.311605102649106,"H0",0.5
0.326486214781309,"H0",0.5
0.0279943870664583,"H0",0.5
-0.0273066056188591,"H0",0.5
0.419620809894583,"H0",0.5
0.334493953201627,"H0",0.5
-0.246627410310261,"H0",0.5
0.0190271823716975,"H0",0.5
-0.166061109470711,"H0",0.5
-0.0294133046564167,"H0",0.5
-0.303344601052838,"H0",0.5
0.345878526599299,"H0",0.5
0.182682126948851,"H0",0.5
0.719178292548622,"H0",0.5
-0.132032460951433,"H0",0.5
-0.0494380150946802,"H0",0.5
-0.450014897542824,"H0",0.5
0.294166235542206,"H0",0.5
0.337505941065526,"H0",0.5
-0.256508257917974,"H0",0.5
-0.101076918083027,"H0",0.5
0.232983980527348,"H0",0.5
0.120490363544233,"H0",0.5
-0.634670803969474,"H0",0.5
0.102919681840015,"H0",0.5
0.110418419278251,"H0",0.5
0.145063977907787,"H0",0.5
0.0362870166874642,"H0",0.5
0.133171441107998,"H0",0.5
0.0912211883473596,"H0",0.5
-0.0273379186504975,"H0",0.5
-0.00561195454129679,"H0",0.5
0.023172327470858,"H0",0.5
0.200810774407573,"H0",0.5
-0.265930487893045,"H0",0.5
-0.2321042376939,"H0",0.5
0.184551116209822,"H0",0.5
0.118099006656714,"H0",0.5
0.543749419459604,"H0",0.5
-0.0185738843852685,"H0",0.5
0.103679673162605,"H0",0.5
-0.0197630588689229,"H0",0.5
0.328717251472199,"H0",0.5
-0.152130177496289,"H0",0.5
-0.376742057141347,"H0",0.5
0.424827558845883,"H0",0.5
0.298071318597401,"H0",0.5
-0.0424320403586881,"H0",0.5
0.100386712936472,"H0",0.5
0.293551497551281,"H0",0.5
-0.125598398084821,"H0",0.5
-0.100347744761052,"H0",0.5
0.0609682182091091,"H0",0.5
0.26107944185533,"H0",0.5
0.105581613809652,"H0",0.5
-0.301246527966779,"H0",0.5
0.318986732759047,"H0",0.5
-0.0912378430281112,"H0",0.5
-0.513202303824147,"H0",0.5
-0.794825254258892,"H0",0.5
-0.130042120731981,"H0",0.5
0.00343449864562187,"H0",0.5
-0.145849079791168,"H0",0.5
0.30664927662683,"H0",0.5
-0.517784350220815,"H0",0.5
-0.553500968796834,"H0",0.5
0.168817085368484,"H0",0.5
-0.152381170712295,"H0",0.5
-0.460028545246388,"H0",0.5
-0.0532205351543591,"H0",0.5
0.0751258040936112,"H0",0.5
0.275762342357252,"H0",0.5
0.275503101179186,"H0",0.5
-0.22914638887999,"H0",0.5
0.172040727646638,"H0",0.5
-0.485088799156761,"H0",0.5
-0.519553734774309,"H0",0.5
-0.344976314735999,"H0",0.5
-0.00831451984084023,"H0",0.5
-0.146986599172537,"H0",0.5
-0.0279999144525764,"H0",0.5
0.222942938621379,"H0",0.5
0.0850856721276594,"H0",0.5
0.0812656164313929,"H0",0.5
0.00924589319416425,"H0",0.5
-0.483120728248224,"H0",0.5
-0.0144000206302577,"H0",0.5
0.486636927456365,"H0",0.5
0.328974012141098,"H0",0.5
-0.339445879830987,"H0",0.5
0.353119021536636,"H0",0.5
-0.463812580149975,"H0",0.5
-0.579764828573401,"H0",0.5
-0.329324761285707,"H0",0.5
0.182251625223189,"H0",0.5
0.0821994146166846,"H0",0.5
0.149912202370124,"H0",0.5
0.0496771656035707,"H0",0.5
-0.0282255396639493,"H0",0.5
-0.0110371493611726,"H0",0.5
0.56753108898434,"H0",0.5
0.0340063934498488,"H0",0.5
0.36522418967071,"H0",0.5
0.13124785125675,"H0",0.5
-0.0625615896160743,"H0",0.5
-0.484517021338673,"H0",0.5
0.227821002380682,"H0",0.5
0.333114871809183,"H0",0.5
0.297976898894186,"H0",0.5
-0.066661173475391,"H0",0.5
0.285224521524352,"H0",0.5
0.0106128803378963,"H0",0.5
-0.400946079849511,"H0",0.5
0.376992804924288,"H0",0.5
0.193850965605837,"H0",0.5
-0.343843658254188,"H0",0.5
0.355682727173522,"H0",0.5
-0.0648504284219137,"H0",0.5
-0.305424933140007,"H0",0.5
-0.834214676658062,"H0",0.5
-0.137844733885253,"H0",0.5
-0.640176842114161,"H0",0.5
-0.0572576486136264,"H0",0.5
-0.144349383318037,"H0",0.5
0.687330228647501,"H0",0.5
-0.290680659018384,"H0",0.5
-0.0522853997280149,"H0",0.5
0.0122331202116591,"H0",0.5
0.028624379368907,"H0",0.5
0.331888873401716,"H0",0.5
-0.0272753623986677,"H0",0.5
0.0164105141362866,"H0",0.5
-0.0267316465393798,"H0",0.5
0.261430966798986,"H0",0.5
0.0029336268547188,"H0",0.5
-0.2883151736757,"H0",0.5
0.613793893192663,"H0",0.5
0.056140484572219,"H0",0.5
-0.151503882822115,"H0",0.5
0.0407415048358386,"H0",0.5
-0.0494271822292537,"H0",0.5
-0.21647651503181,"H0",0.5
-0.106151985635245,"H0",0.5
-0.22964162009347,"H0",0.5
-0.529460036727538,"H0",0.5
0.547164104374929,"H0",0.5
0.45972247251779,"H0",0.5
0.000861404015699985,"H0",0.5
0.593993388555467,"H0",0.5
0.40095465090748,"H0",0.5
0.0354399028642528,"H0",0.5
0.122362361246173,"H0",0.5
0.285477219718907,"H0",0.5
-0.350798169187621,"H0",0.5
-0.430552398548511,"H0",0.5
-0.0693541830459446,"H0",0.5
-0.0243409294100722,"H0",0.5
-0.0203580961658767,"H0",0.5
0.111295090001453,"H0",0.5
0.125143100827298,"H0",0.5
-0.287794674749032,"H0",0.5
0.0501821136584514,"H0",0.5
-0.385101217476449,"H0",0.5
-0.143615186314608,"H0",0.5
-0.598887348873617,"H0",0.5
-0.0719374811856209,"H0",0.5
-0.13708943494279,"H0",0.5
-0.375103300167875,"H0",0.5
0.0578737024494399,"H0",0.5
0.121553625318604,"H0",0.5
-0.0610858763715409,"H0",0.5
-0.058317285494945,"H0",0.5
0.854286063623167,"H0",0.5
0.25812563537631,"H0",0.5
-0.108486045220185,"H0",0.5
-0.354451750685186,"H0",0.5
0.597744811130138,"H0",0.5
-0.18261486334274,"H0",0.5
-0.508219067831265,"H0",0.5
0.0332305667933283,"H0",0.5
-0.143337628879716,"H0",0.5
0.301182303048514,"H0",0.5
-0.115479408161126,"H0",0.5
-0.247493734090561,"H0",0.5
0.191483919381195,"H0",0.5
0.429696826991981,"H0",0.5
-0.117070642845424,"H0",0.5
-0.0464644297689431,"H0",0.5
0.216159047727431,"H0",0.5
0.106666650167709,"H0",0.5
-0.20724217549233,"H0",0.5
-0.134538854328495,"H0",0.5
0.128237205872866,"H0",0.5
-0.244700402847292,"H0",0.5
-0.1339745260165,"H0",0.5
0.0216196541230614,"H0",0.5
0.713437775682889,"H0",0.5
0.0329178839566339,"H0",0.5
0.173978636289452,"H0",0.5
-0.344326686995025,"H0",0.5
-0.160428927510546,"H0",0.5
-0.0551078900226778,"H0",0.5
-0.132185917263655,"H0",0.5
-0.514191497814613,"H0",0.5
0.178809299897944,"H0",0.5
0.388529404781645,"H0",0.5
-0.401345253225335,"H0",0.5
0.230654052469839,"H0",0.5
0.464160746025069,"H0",0.5
0.295827787393921,"H0",0.5
0.224423571635102,"H0",0.5
0.043385586925125,"H0",0.5
-0.136817473265944,"H0",0.5
-0.345035537700265,"H0",0.5
0.136922196708118,"H0",0.5
-0.106045233125916,"H0",0.5
0.128052794609138,"H0",0.5
-0.126773749530789,"H0",0.5
0.161024975448691,"H0",0.5
-0.358521523733173,"H0",0.5
0.427437100032255,"H0",0.5
-0.0534597067247717,"H0",0.5
-0.144050959704791,"H0",0.5
-0.28557566079088,"H0",0.5
-0.320266553519213,"H0",0.5
0.00106919813745323,"H0",0.5
-0.0554562231778962,"H0",0.5
-0.612534973471664,"H0",0.5
-0.0897452393803094,"H0",0.5
-0.521343166545362,"H0",0.5
-0.41781647264088,"H0",0.5
0.20300552715056,"H0",0.5
-0.380768396327913,"H0",0.5
0.329896842418459,"H0",0.5
-0.0276993732330514,"H0",0.5
0.588480014794306,"H0",0.5
0.447035623386565,"H0",0.5
-0.287966617607971,"H0",0.5
0.218812364309524,"H0",0.5
-0.383828144317859,"H0",0.5
0.0179717590679801,"H0",0.5
0.124980817773875,"H0",0.5
-0.0462599340391823,"H0",0.5
0.241413695093528,"H0",0.5
0.140509222031362,"H0",0.5
0.689248685029005,"H0",0.5
0.209925968620586,"H0",0.5
0.50398871923575,"H0",0.5
0.144282870106281,"H0",0.5
-0.271684546871322,"H0",0.5
-0.250895889398303,"H0",0.5
0.09593393831863,"H0",0.5
-0.10174507545406,"H0",0.5
-0.197559600048809,"H0",0.5
-0.270106041154286,"H0",0.5
0.105137441702537,"H0",0.5
-0.448693060675008,"H0",0.5
-0.20162863274039,"H0",0.5
0.0316090695161495,"H0",0.5
0.289007926089996,"H0",0.5
-0.13197100278332,"H0",0.5
-0.13832578570537,"H0",0.5
-0.271778154525766,"H0",0.5
-0.0406557597042045,"H0",0.5
0.408867793023013,"H0",0.5
-0.112086774608085,"H0",0.5
-0.164092457787164,"H0",0.5
-0.435515355597594,"H0",0.5
0.266920186444748,"H0",0.5
-0.0529447300326104,"H0",0.5
0.117859417858244,"H0",0.5
-0.153556827892824,"H0",0.5
-0.0701065474572738,"H0",0.5
-0.0999407491057075,"H0",0.5
-0.293342960551626,"H0",0.5
-0.0843949399188277,"H0",0.5
0.219619090152272,"H0",0.5
0.0103823505148749,"H0",0.5
-0.02621064002612,"H0",0.5
0.455486185287152,"H0",0.5
-0.0806612383707603,"H0",0.5
0.509214632726976,"H0",0.5
-0.540718837786789,"H0",0.5
-0.123654973326536,"H0",0.5
-0.0984986897872524,"H0",0.5
-0.330972278511384,"H0",0.5
0.204656421720312,"H0",0.5
-0.246269866938988,"H0",0.5
0.578634872989851,"H0",0.5
-0.12104853392269,"H0",0.5
-0.244014020462308,"H0",0.5
0.139607030115118,"H0",0.5
0.0116501280946443,"H0",0.5
0.689753655252906,"H0",0.5
0.0777590914331079,"H0",0.5
-0.500944040880183,"H0",0.5
-0.704713120765453,"H0",0.5
0.19270532820765,"H0",0.5
-0.365113943726308,"H0",0.5
-0.120850512486338,"H0",0.5
0.0255842438138355,"H0",0.5
0.213539327710934,"H0",0.5
0.221995889777065,"H0",0.5
0.549638656789389,"H0",0.5
0.106444139128132,"H0",0.5
0.218478365491762,"H0",0.5
-0.348779647888681,"H0",0.5
-0.126953207620204,"H0",0.5
0.298294088024771,"H0",0.5
-0.0703452392575813,"H0",0.5
-0.444920508323631,"H0",0.5
0.199106573854376,"H0",0.5
-0.194913665293573,"H0",0.5
0.224382177516423,"H0",0.5
0.685547097507374,"H0",0.5
-0.262926567300962,"H0",0.5
-0.133494226080598,"H0",0.5
0.123523932054634,"H0",0.5
-0.0492528186594256,"H0",0.5
-0.150400514617075,"H0",0.5
0.155659927309983,"H0",0.5
-0.0799628480643767,"H0",0.5
-0.347301052085484,"H0",0.5
0.191085669483029,"H0",0.5
-0.0321410547312941,"H0",0.5
-0.126853642283974,"H0",0.5
0.162417150273574,"H0",0.5
0.247589654174697,"H0",0.5
-0.106530515787517,"H0",0.5
-0.378688517994427,"H0",0.5
-0.199749267191195,"H0",0.5
-0.553042256573673,"H0",0.5
0.332125571715982,"H0",0.5
-0.014074057021123,"H0",0.5
-0.160041107423252,"H0",0.5
0.000713225001404505,"H0",0.5
-0.253539036743446,"H0",0.5
0.150987203315434,"H0",0.5
0.317836131038799,"H0",0.5
-0.557888023973716,"H0",0.5
0.203715407972964,"H0",0.5
-0.354313856407801,"H0",0.5
0.471385152549141,"H0",0.5
-0.201414461332147,"H0",0.5
0.202555449948242,"H0",0.5
-0.529808468100684,"H0",0.5
-0.0255037122707246,"H0",0.5
0.0890191548685092,"H0",0.5
-0.0286853063580693,"H0",0.5
-0.37583636379198,"H0",0.5
-0.133772014431749,"H0",0.5
0.220653873564428,"H0",0.5
-0.0908762964227237,"H0",0.5
-0.349215638938421,"H0",0.5
0.0299977520458589,"H0",0.5
0.00585398221140028,"H0",0.5
-0.213084563413992,"H0",0.5
0.298918860167371,"H0",0.5
0.321605666575957,"H0",0.5
-0.0248492297699141,"H0",0.5
0.481304948469866,"H0",0.5
0.165051809341954,"H0",0.5
-0.384130471456774,"H0",0.5
-0.0778468030679025,"H0",0.5
-0.440671197728395,"H0",0.5
-0.144250762148974,"H0",0.5
0.303009077777023,"H0",0.5
0.275239109991709,"H0",0.5
0.361721918638264,"H0",0.5
-0.213398000554899,"H0",0.5
0.510923040591834,"H0",0.5
-0.379911411444327,"H0",0.5
-0.400129287333672,"H0",0.5
0.11972020156971,"H0",0.5
-0.178068628245609,"H0",0.5
0.132804034674387,"H0",0.5
-0.146880725274676,"H0",0.5
0.152211472433708,"H0",0.5
0.031407775713126,"H0",0.5
0.056906907149079,"H0",0.5
-0.170135335204074,"H0",0.5
0.265024329440348,"H0",0.5
0.0868727540897424,"H0",0.5
0.0427365159590763,"H0",0.5
-0.59710543526752,"H0",0.5
0.244210406890807,"H0",0.5
0.453157956498924,"H0",0.5
-0.48244001422101,"H0",0.5
-0.2524847875103,"H0",0.5
-0.42430499901689,"H0",0.5
0.311133647676754,"H0",0.5
0.345726889077585,"H0",0.5
-0.171870616541725,"H0",0.5
-0.0668735791183176,"H0",0.5
0.283726002402538,"H0",0.5
0.639152253184203,"H0",0.5
-0.0612867654462404,"H0",0.5
-0.568596730745121,"H0",0.5
0.700388569404321,"H0",0.5
-0.0835434690926794,"H0",0.5
-0.0144542546606653,"H0",0.5
-0.110143999237326,"H0",0.5
0.117732208023565,"H0",0.5
-0.335314991722087,"H0",0.5
0.277165294412295,"H0",0.5
0.297504349495249,"H0",0.5
-0.0509082998752016,"H0",0.5
0.086429638061142,"H0",0.5
-0.128687047419403,"H0",0.5
0.11141405979345,"H0",0.5
0.54567103843505,"H0",0.5
-0.763563437073097,"H0",0.5
-0.40387263283797,"H0",0.5
0.124308499606002,"H0",0.5
-0.0447855928900139,"H0",0.5
0.196637772241267,"H0",0.5
0.140032479720229,"H0",0.5
0.480375694255009,"H0",0.5
0.0892087260550752,"H0",0.5
0.0469219303687956,"H0",0.5
-0.0950026810355195,"H0",0.5
-0.180668689535078,"H0",0.5
-0.00742168520245473,"H0",0.5
0.0574619327956467,"H0",0.5
0.727988471841801,"H0",0.5
-0.270078912695038,"H0",0.5
0.250920199850899,"H0",0.5
-0.108443403763577,"H0",0.5
-0.435140535063174,"H0",0.5
0.104891764330561,"H0",0.5
-0.00170440675198317,"H0",0.5
0.74748800124125,"H0",0.5
0.122118410161048,"H0",0.5
0.118803324470851,"H0",0.5
-0.22540067738431,"H0",0.5
-0.2779165868173,"H0",0.5
-0.161344949882891,"H0",0.5
0.526518471833074,"H0",0.5
-0.27937822632689,"H0",0.5
0.129901757382014,"H0",0.5
-0.334973092148225,"H0",0.5
-0.0838356108185364,"H0",0.5
0.299316731286958,"H0",0.5
-0.239016746775142,"H0",0.5
0.530746108713724,"H0",0.5
0.0779875433686686,"H0",0.5
0.00893864073339772,"H0",0.5
0.280638947765126,"H0",0.5
-0.0264892788546541,"H0",0.5
0.0932833698411144,"H0",0.5
0.518540837621972,"H0",0.5
-0.0462508326260596,"H0",0.5
6.8163204355362e-05,"H0",0.5
0.157669901926417,"H0",0.5
0.0281321361780993,"H0",0.5
0.203639954568246,"H0",0.5
-0.195832560067363,"H0",0.5
-0.163494550311771,"H0",0.5
0.136736688847143,"H0",0.5
0.309331860945797,"H0",0.5
0.0849157964070897,"H0",0.5
-0.799048537364237,"H0",0.5
-0.0952634264548469,"H0",0.5
-0.911224727263282,"H0",0.5
-0.17025326441219,"H0",0.5
0.226351418753463,"H0",0.5
-0.287562034585339,"H0",0.5
-0.266422194635846,"H0",0.5
-0.38827995766945,"H0",0.5
0.00308481844128007,"H0",0.5
0.309381881130685,"H0",0.5
-0.401934220110111,"H0",0.5
0.159764515436294,"H0",0.5
-0.258447813785201,"H0",0.5
0.343359657127166,"H0",0.5
0.676545726935642,"H0",0.5
-0.049825778828277,"H0",0.5
-0.430853172445478,"H0",0.5
0.401413265171674,"H0",0.5
0.103618663393539,"H0",0.5
0.267878716371259,"H0",0.5
-0.0593977544051817,"H0",0.5
-0.458082745233737,"H0",0.5
-0.457155322691421,"H0",0.5
0.175913476715311,"H0",0.5
-0.463727523832109,"H0",0.5
0.30280355319867,"H0",0.5
-0.260384174207091,"H0",0.5
-0.224899434044114,"H0",0.5
-0.535697509913585,"H0",0.5
0.29070176542648,"H0",0.5
-0.669494272507026,"H0",0.5
0.47634901124659,"H0",0.5
0.335460132406904,"H0",0.5
-0.0252794828099865,"H0",0.5
-0.281390391585015,"H0",0.5
0.714891062405544,"H0",0.5
0.261435088259777,"H0",0.5
0.23027611949774,"H0",0.5
0.097208218282004,"H0",0.5
-0.0281250606611948,"H0",0.5
0.822308487590127,"H0",0.5
0.297851867046184,"H0",0.5
0.412187821370097,"H0",0.5
-0.201780051097226,"H0",0.5
-0.24168817070742,"H0",0.5
0.368178594488701,"H0",0.5
0.131625725131528,"H0",0.5
-0.357442699158436,"H0",0.5
0.663737944748167,"H0",0.5
-0.350230268008038,"H0",0.5
0.0178923100318655,"H0",0.5
-0.311438658465838,"H0",0.5
-0.331677683071646,"H0",0.5
-0.300195770681256,"H0",0.5
0.00740055451084709,"H0",0.5
0.309096972550434,"H0",0.5
-0.180589805786265,"H0",0.5
0.0306410038958242,"H0",0.5
-0.00380590705742378,"H0",0.5
-0.160403764196184,"H0",0.5
-0.217499649915215,"H0",0.5
-0.434605270170731,"H0",0.5
-0.013434618070207,"H0",0.5
0.0325706401785256,"H0",0.5
0.155051254972653,"H0",0.5
-0.04445009466238,"H0",0.5
-0.295697282955195,"H0",0.5
-0.48854239932036,"H0",0.5
0.111690619751576,"H0",0.5
-0.440970931937261,"H0",0.5
-0.210228676102085,"H0",0.5
0.665415841814222,"H0",0.5
-0.719837037910374,"H0",0.5
0.0521012148865313,"H0",0.5
-0.331693203192232,"H0",0.5
-0.277224135674459,"H0",0.5
0.322017952569965,"H0",0.5
0.526596640906724,"H0",0.5
0.20185426307624,"H0",0.5
0.239651158383549,"H0",0.5
-0.143423829910627,"H0",0.5
0.101773507837809,"H0",0.5
-0.62178929340989,"H0",0.5
-0.0443481137239211,"H0",0.5
-0.214312674921592,"H0",0.5
0.0223419821307341,"H0",0.5
-0.339250923136826,"H0",0.5
0.281373470890153,"H0",0.5
0.297666671729523,"H0",0.5
-0.453421848885122,"H0",0.5
0.503180785930788,"H0",0.5
0.0644151063027112,"H0",0.5
0.0498776662380636,"H0",0.5
0.434532672976356,"H0",0.5
0.13977835603925,"H0",0.5
0.445538400391275,"H0",0.5
0.0278550285772343,"H0",0.5
-0.615772919567811,"H0",0.5
-0.573735023212755,"H0",0.5
0.0310344084340953,"H0",0.5
-0.0735033860334507,"H0",0.5
0.228763311778269,"H0",0.5
0.00240000010450241,"H0",0.5
-0.157597829784585,"H0",0.5
-0.631412212348507,"H0",0.5
-0.0317874088152391,"H0",0.5
0.15262668852797,"H0",0.5
-0.0134000223903716,"H0",0.5
-0.241600033554669,"H0",0.5
0.272592275055705,"H0",0.5
-0.141031303986074,"H0",0.5
0.255292565741721,"H0",0.5
0.202491407018105,"H0",0.5
0.872484672414829,"H0",0.5
0.0771338605909039,"H0",0.5
0.164075846570117,"H0",0.5
0.0274559128591588,"H0",0.5
0.356853797293466,"H0",0.5
-0.185192323490291,"H0",0.5
-0.000264592503695817,"H0",0.5
0.143906661430977,"H0",0.5
0.703867250747135,"H0",0.5
-0.162900299927427,"H0",0.5
-0.262513825922818,"H0",0.5
-0.301673341202088,"H0",0.5
-0.209849210697701,"H0",0.5
-0.3107301347377,"H0",0.5
0.231428847712941,"H0",0.5
-0.229985703010998,"H0",0.5
0.346085298248007,"H0",0.5
0.416382095043422,"H0",0.5
-0.107048283818858,"H0",0.5
-0.194807907276899,"H0",0.5
0.326510019997901,"H0",0.5
0.529163829318266,"H0",0.5
-0.225684988101643,"H0",0.5
0.190516516176887,"H0",0.5
0.201118587873203,"H0",0.5
-0.276183714955232,"H0",0.5
0.213121751913062,"H0",0.5
-0.585364063620957,"H0",0.5
-0.577311964575169,"H0",0.5
0.273833950710721,"H0",0.5
0.372076942164026,"H0",0.5
-0.706279449498558,"H0",0.5
-0.243000462763091,"H0",0.5
0.0950800503352205,"H0",0.5
0.0267090358169756,"H0",0.5
0.343738790666732,"H0",0.5
-0.464777077319707,"H0",0.5
0.392578321943124,"H0",0.5
-0.253979921570277,"H0",0.5
0.364631684255598,"H0",0.5
0.107637400160775,"H0",0.5
-0.32450188014468,"H0",0.5
-0.192604912183968,"H0",0.5
0.525362305519888,"H0",0.5
-0.363636030126073,"H0",0.5
0.357575376340494,"H0",0.5
0.342274854763166,"H0",0.5
0.0316520219816353,"H0",0.5
-0.0873234775541147,"H0",0.5
-0.3422468649023,"H0",0.5
-0.621321401496127,"H0",0.5
-0.222848377502301,"H0",0.5
0.213906477645428,"H0",0.5
0.50207208504268,"H0",0.5
-0.0592892340996696,"H0",0.5
0.0676507121569317,"H0",0.5
0.126386311890769,"H0",0.5
0.319523176473335,"H0",0.5
0.44033997468367,"H0",0.5
-0.111382110393433,"H0",0.5
-0.378177187430889,"H0",0.5
0.365276257845234,"H0",0.5
0.445269354786524,"H0",0.5
-0.0248933810922094,"H0",0.5
0.247942971244305,"H0",0.5
-0.0615512669637587,"H0",0.5
-0.693363677588312,"H0",0.5
-0.253019281678859,"H0",0.5
-0.63247716089751,"H0",0.5
-0.315693124379028,"H0",0.5
-0.180274698505461,"H0",0.5
-0.142506854893571,"H0",0.5
0.372865008864488,"H0",0.5
-0.0523095736477378,"H0",0.5
0.0663143114215566,"H0",0.5
-0.551889897725152,"H0",0.5
-0.0764015457440047,"H0",0.5
-0.0517913279433639,"H0",0.5
0.308852324409088,"H0",0.5
0.0492629134122425,"H0",0.5
-0.169870909317495,"H0",0.5
-0.25143696703545,"H0",0.5
-0.118847286103747,"H0",0.5
-0.485575873637006,"H0",0.5
0.197249214461399,"H0",0.5
-0.10161254217624,"H0",0.5
0.163898478700174,"H0",0.5
-0.388761323033848,"H0",0.5
0.0199450720146491,"H0",0.5
0.205081006282813,"H0",0.5
-0.202619967119992,"H0",0.5
0.197337880578236,"H0",0.5
-0.378693106658699,"H0",0.5
0.187361449142522,"H0",0.5
0.292350478741814,"H0",0.5
0.0457789441173877,"H0",0.5
-0.0318662314332491,"H0",0.5
-0.198173961366657,"H0",0.5
-0.306977358931324,"H0",0.5
0.0804026911782181,"H0",0.5
0.626633978381864,"H0",0.5
0.202733458138893,"H0",0.5
0.354414273331675,"H0",0.5
-0.202541830935818,"H0",0.5
0.0807805496952329,"H0",0.5
0.79469152507457,"H0",0.5
-0.147978190952305,"H0",0.5
0.677258059215945,"H0",0.5
0.451569973180892,"H0",0.5
0.159639571930393,"H0",0.5
-0.201039555330966,"H0",0.5
-0.316954611293684,"H0",0.5
0.157968809204742,"H0",0.5
-0.0359005795297367,"H0",0.5
